ID,descriptive_id,sensical,query_type,rung,phenomenon,simpson,truth,prompt,truth_norm,pred
2595,chain_a_ett_vaccine_kills,-1,ett,3,chain,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination has a direct effect on absence of smallpox. Absence of smallpox has a direct effect on detached earlobes. For unvaccinated individuals, the probability of detached earlobes is 12.52%. For vaccinated individuals, the probability of detached earlobes is 4.56%. For vaccinated individuals, would it be more likely to see detached earlobes if the person had not been vaccinated?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""vaccination status"". Use ""V2"" to denote ""smallpox condtion"". Use ""Y"" to denote ""attachment of the earlobes"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""vaccination status"". Use ""V2"" to denote ""smallpox condtion"". Use ""Y"" to denote ""attachment of the earlobes"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
1406,arrowhead_a_ett_water_cholera,-1,ett,3,arrowhead,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pure water has a direct effect on water company B and brunette hair. Low poverty rate has a direct effect on water company B and brunette hair. Water company B has a direct effect on brunette hair. For people with polluted water access, the probability of brunette hair is 44.49%. For people with access to pure water, the probability of brunette hair is 67.31%. For people with access to pure water, would it be more likely to see brunette hair if the person had drunk polluted water?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""water"". Use ""V3"" to denote ""water company"". Use ""V2"" to denote ""poverty level of the region"". Use ""Y"" to denote ""natural hair color"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""water"". Use ""V3"" to denote ""water company"". Use ""V2"" to denote ""poverty level of the region"". Use ""Y"" to denote ""natural hair color"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
9267,nondet-diamondcut_c_marginal_gender_admission_state,1,marginal,1,nondet-diamondcut,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Non-competitive department application has a direct effect on male gender and in-state residency. Male gender has a direct effect on admission. In-state residency has a direct effect on admission. The overall probability of admission is 49.77%. Is the overall likelihood of male gender greater than chance?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""department applying to"". Use ""V3"" to denote ""residency status"". Use ""X"" to denote ""gender"". Use ""Y"" to denote ""admission status"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""department applying to"". Use ""V3"" to denote ""residency status"". Use ""X"" to denote ""gender"". Use ""Y"" to denote ""admission status"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,No
1071,arrowhead_n_ate_nonsense0,0,ate,2,arrowhead,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hupx has a direct effect on fyze and tijw. Tasb has a direct effect on fyze and tijw. Fyze has a direct effect on tijw. For those who are not hupx, the probability of tijw is 46.05%. For those who are hupx, the probability of tijw is 50.95%. Will hupx increase the chance of tijw?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""hupx"". Use ""V3"" to denote ""fyze"". Use ""V2"" to denote ""tasb"". Use ""Y"" to denote ""tijw"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""hupx"". Use ""V3"" to denote ""fyze"". Use ""V2"" to denote ""tasb"". Use ""Y"" to denote ""tijw"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
8584,nondet-diamondcut_n_ate_nonsense8,0,ate,2,nondet-diamondcut,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwoz has a direct effect on fyze and quzy. Fyze has a direct effect on rukz. Quzy has a direct effect on rukz. For those who are not kwoz and are not fyze, the probability of rukz is 45.49%. For those who are not kwoz and are fyze, the probability of rukz is 92.77%. For those who are kwoz and are not fyze, the probability of rukz is 42.04%. For those who are kwoz and are fyze, the probability of rukz is 89.55%. The overall probability of kwoz is 80.00%. Will fyze increase the chance of rukz?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""kwoz"". Use ""V3"" to denote ""quzy"". Use ""X"" to denote ""fyze"". Use ""Y"" to denote ""rukz"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""kwoz"". Use ""V3"" to denote ""quzy"". Use ""X"" to denote ""fyze"". Use ""Y"" to denote ""rukz"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
5031,confounding_n_nde_nonsense6,0,nde,3,confounding,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Snov has a direct effect on rujx and nyrp. Rujx has a direct effect on nyrp. For those who are not snov and are not rujx, the probability of nyrp is 90.65%. For those who are not snov and are rujx, the probability of nyrp is 11.10%. For those who are snov and are not rujx, the probability of nyrp is 7.48%. For those who are snov and are rujx, the probability of nyrp is 13.75%. The overall probability of snov is 10.00%. If we disregard the mediation effect through snov, would rujx still positively affect nyrp?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""snov"". Use ""X"" to denote ""rujx"". Use ""Y"" to denote ""nyrp"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""snov"". Use ""X"" to denote ""rujx"". Use ""Y"" to denote ""nyrp"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
4604,confounding_c_correlation_water_cholera,1,correlation,1,confounding,True,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Water company B has a direct effect on pure water and cholera prevention. Pure water has a direct effect on cholera prevention. For people with polluted water access, the probability of cholera prevention is 48.92%. For people with access to pure water, the probability of cholera prevention is 64.63%. Is the chance of cholera prevention larger when observing pure water?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""water company"". Use ""X"" to denote ""water"". Use ""Y"" to denote ""cholera status"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""water company"". Use ""X"" to denote ""water"". Use ""Y"" to denote ""cholera status"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
617,IV_c_marginal_floor_wet,1,marginal,1,IV,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Sprinkler on has a direct effect on rain season and wet floor. Rain has a direct effect on rain season. Rain season has a direct effect on wet floor. Sprinkler is unobserved. The overall probability of wet floor is 68.54%. Is the overall likelihood of rain season greater than chance?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V2"" to denote ""weather"". Use ""V1"" to denote ""sprinkler"". Use ""X"" to denote ""season"". Use ""Y"" to denote ""floor"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V2"" to denote ""weather"". Use ""V1"" to denote ""sprinkler"". Use ""X"" to denote ""season"". Use ""Y"" to denote ""floor"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,No
4851,confounding_a_marginal_water_cholera,-1,marginal,1,confounding,True,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Water company B has a direct effect on window-shopping and cholera prevention. Window-shopping has a direct effect on cholera prevention. The overall probability of cholera prevention is 50.80%. Is the overall likelihood of window-shopping greater than chance?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""water company"". Use ""X"" to denote ""window-shopping"". Use ""Y"" to denote ""cholera status"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""water company"". Use ""X"" to denote ""window-shopping"". Use ""Y"" to denote ""cholera status"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,No
2093,chain_a_ate_smoke_birthWeight,-1,ate,2,chain,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking mother has a direct effect on low infant birth weight. Low infant birth weight has a direct effect on lactose tolerant. For children with nonsmoking mothers, the probability of lactose tolerant is 52.31%. For children with smoking mothers, the probability of lactose tolerant is 48.36%. Will smoking mother increase the chance of lactose tolerant?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""maternal smoking status"". Use ""V2"" to denote ""infant's birth weight"". Use ""Y"" to denote ""lactose intolerance"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""maternal smoking status"". Use ""V2"" to denote ""infant's birth weight"". Use ""Y"" to denote ""lactose intolerance"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
