ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
1413     0.8938872218132019 0.8774944555300932 0.8643414303660393 0.9393485159678974 0.010419849795524572 0.0030358582735061646 0.9201383491357168 0.9642508270729682 0.7686279714107513 0.9423303797349472 0.7756841480731964 0.9826660913228988 0.971688836812973 0.449603796005249 0.27245140075683594 0.026202723083549477 0.18602387827762026 0.002793625783791085 0.9335067802005343 0.7169370651245117
1414     0.8615969438105822 0.8554541534557938 0.8199469447135925 0.9391774474958602 0.005904779831568452 0.004710838198661804 0.923701448366046 0.9480901448517614 0.7749836444854736 0.9511563875596076 0.7746895253658295 0.9830907613784075 0.9752970933914185 0.013154149055480957 0.00488436222076416 0.035702627204470726 0.2965466019098933 0.001977445759714285 0.9634051732718945 0.8105035424232483
1415     0.9072178091321673 0.8947804626319316 0.8878382593393326 0.9683753315652355 0.045024772485097286 0.04279215633869171 0.9190694860049656 0.9610712354907225 0.7631878554821014 0.9452140668057583 0.7612737417221069 0.9786545121521683 0.9794116765260696 0.0061716437339782715 0.07840263843536377 0.021138823774419956 0.07982768058500933 0.010866098117022296 0.8336530498095921 0.17670899629592896
1416     0.8717780379872573 0.8731586559822685 0.9084531217813492 0.9446951598838718 0.0013344664962924302 0.0014551430940628052 0.9222837796336726 0.9752410755393006 0.8515905439853668 0.9539274327313194 0.8093615770339966 0.9896233539204848 0.9938990622758865 0.006611943244934082 0.003709077835083008 0.03508996753550426 0.29323592418287964 0.0009542739169822772 0.9455118022466961 0.8211749792098999
1417     0.8697606161236763 0.8723492695391177 0.898663267493248 0.938130105205076 0.0011463121131614074 0.0010230988264083862 0.9145541280508042 0.9770481260940471 0.8311239182949066 0.9645452988514052 0.825293779373169 0.9883088961243629 0.9857149571180344 0.09000605344772339 0.0068215131759643555 0.012302678432507243 0.21506952151911884 0.0010788788426167968 0.9142069756984711 0.5177100896835327
1418     0.8932978883385658 0.8725984075239727 0.8912517726421356 0.9432637302963822 0.006003725272352933 0.001968085765838623 0.9167795578638712 0.9632253481536672 0.770457923412323 0.9506508607049557 0.770457923412323 0.9835477408766746 0.982284426689148 0.03166395425796509 0.0027666687965393066 0.027369892655987226 0.207100547469555 0.0009542743720156483 0.9383721699317297 0.7550296187400818
1419     0.9080572028954824 0.8936049881758112 0.891633927822113 0.9626054714123408 0.04156255992976099 0.033797040581703186 0.9379839152097702 0.9890834387019751 0.8492629528045654 0.9345748448300171 0.7493671774864197 0.9757361926030421 0.9872580468654633 0.002592623233795166 0.013380706310272217 0.02717676758092375 0.10355577917683421 0.014081167089916677 0.9164334436257681 0.5637825727462769
1420     0.9005513985951742 0.8954619363401876 0.9320919960737228 0.9620124102615919 0.0424111696981615 0.021996930241584778 0.9347777316967646 0.9850831035809158 0.8289180994033813 0.9452080929000841 0.7622427642345428 0.9825799564520518 0.9680636376142502 0.052566349506378174 0.0643966794013977 0.019639876873841146 0.07243780543935532 0.009735213672254578 0.9686505993207296 0.9173612594604492
1421     0.9028027781418392 0.8965895578458711 0.8949181139469147 0.9670460681939862 0.042571498751640346 0.050863951444625854 0.9133744367531368 0.960259415969956 0.7489420473575592 0.9401685723532909 0.7635517418384552 0.9836232975032759 0.9776745140552521 0.0634804368019104 0.015708088874816895 0.022652159014829858 0.07550552100462 0.013162131025395787 0.8241415981735501 0.17829294502735138
1422     0.892557367682457 0.878845554292202 0.9069332629442215 0.9586438732375406 0.04292339440119464 0.029283985495567322 0.9187492709606886 0.956023140938782 0.7494916766881943 0.9527284015544595 0.7757036089897156 0.9946780263081841 0.9875729382038116 0.07531780004501343 0.3323312997817993 0.01637186453851836 0.09850458087952313 0.0019160816376902247 0.9685010015964508 0.8733348846435547
1423     0.9046583005360195 0.8947847305025374 0.8939941972494125 0.9604008286861476 0.034851120690167936 0.03147418797016144 0.9299297077315194 0.9828980280419044 0.7995648086071014 0.9415000857285447 0.7629961669445038 0.9821835965473459 0.985016867518425 0.44985610246658325 0.7787994295358658 0.02885197209363653 0.10824158784593445 0.01407769616071678 0.9797952771186829 0.9487087726593018
1424     0.8831836093555797 0.8771525809196843 0.8861054480075836 0.9436058819528179 0.033681653001729206 0.018124744296073914 0.9205531098625876 0.9812730875580762 0.7923445105552673 0.9480310325064516 0.7900638282299042 0.9937044184316288 0.978251114487648 0.05415785312652588 0.004656016826629639 0.03077572867176196 0.16990865394150861 0.006743607298320507 0.9575790329412981 0.7612860798835754
1425     0.8824103369432337 0.8759646944744084 0.916098028421402 0.9364790166509609 0.008387171703836183 0.002928599715232849 0.9164856707348543 0.9741928280489978 0.8414853513240814 0.9605780304709697 0.8010351061820984 0.9905535218996161 0.977540910243988 0.008449196815490723 0.003709077835083008 0.017887865213686176 0.23302442771606546 0.0006729867965829156 0.9195338000050363 0.03027147613465786
1426     0.9104927735669273 0.9007023945025036 0.9108419269323349 0.9593771656214352 0.04440756390492118 0.026365652680397034 0.9452051946095058 0.992468994088199 0.869868278503418 0.9471530313184076 0.7675609588623047 0.9760206824874286 0.9876106232404709 0.050192058086395264 0.6509608030319214 0.021696470333387723 0.09798152379557508 0.0046999708396771814 0.9608960832868304 0.8654791116714478
1427     0.9013549135281489 0.8942806250773943 0.8960182070732117 0.9414513895958415 0.009180961030252899 0.003364473581314087 0.919734367957482 0.9753472515052586 0.8244467973709106 0.9574562506793143 0.80636066198349 0.9754967584059789 0.978586807847023 0.016368865966796875 0.005013942718505859 0.0181169366398286 0.2144967059849118 0.0006729874383934448 0.9661204402263348 0.9077247977256775
1428     0.9022456152098519 0.891581515116351 0.906322792172432 0.9685229383465043 0.044921824806614885 0.052996039390563965 0.9158568595136914 0.9587522240789248 0.7448002099990845 0.9465384045876748 0.7664298117160797 0.9827734642887708 0.9650867432355881 0.0061716437339782715 0.07840263843536377 0.021597094559498715 0.08096381623070847 0.0106921934659192 0.8469061872788838 0.22157694399356842
1429     0.8850867839959952 0.8785344178860004 0.9053874611854553 0.9412422263978445 0.007604580581857867 0.0017786771059036255 0.9295330460254962 0.9659673305319885 0.8431476950645447 0.9590926021699353 0.7957477271556854 0.9898483136984018 0.9773208051919937 0.03166395425796509 0.005013942718505859 0.011171852448161481 0.20855063194607903 0.0006729874383934448 0.8916046948960195 0.030271422117948532
1430     0.8846524506807327 0.8749805036187173 0.8835684955120087 0.9424985118398598 0.008231308106537716 0.0038692355155944824 0.9195808718601862 0.9684954675487614 0.825347363948822 0.9542222663866511 0.785042941570282 0.9947749894857406 0.9736505448818207 0.16626954078674316 0.09714412689208984 0.024575672871703126 0.19609917080697672 0.0026813244305001504 0.8809356015796462 0.030271317809820175
1431     0.8912909191388351 0.8856683411965003 0.8901223093271255 0.9453253581681672 0.006594994553813183 0.0016846656799316406 0.919679575241529 0.9824811802288416 0.8041149973869324 0.9486912364289992 0.7722028195858002 0.9848906809550065 0.983523041009903 0.03105449676513672 0.005013942718505859 0.02748769439875473 0.1821724585740278 0.0012814929920297142 0.9695610908361582 0.8090530037879944
1432     0.9014302529394627 0.891640870521466 0.8500038757920265 0.9591492554424582 0.04423381984233854 0.028076335787773132 0.9111327566206455 0.9763635959481123 0.7904051244258881 0.9480446476162818 0.7849263548851013 0.9846654380469219 0.987438440322876 0.06627225875854492 0.7544196546077728 0.020656195787896132 0.10497512133234743 0.0049295591243007815 0.9425743371248245 0.6705716848373413
1433     0.8855340643362566 0.8803486838019139 0.8943024724721909 0.9384821672862935 0.014054907459608246 0.01165260374546051 0.9062231047586962 0.9790836049364096 0.8167164027690887 0.9426797990596611 0.7499315738677979 0.9930977325005964 0.9875995963811874 0.017970263957977295 0.44240355491638184 0.030427875915165874 0.18111660472214042 0.007398013715034868 0.9237648302858527 0.5578376650810242
1434     0.9016472771763802 0.8987639982998371 0.9199629127979279 0.9640257839874554 0.018650623468252303 0.004651099443435669 0.8791400287300348 0.9213829482684002 0.6789457201957703 0.9417781419422155 0.7667966485023499 0.982788241751816 0.9438960552215576 0.013722002506256104 0.0032492876052856445 0.019726915318702912 0.13524922373302725 0.0009237600901880463 0.8767364034429193 0.13822850584983826
1435     0.9052209015935659 0.9025906596163458 0.9143415540456772 0.9515177861503933 0.01370300991194584 0.023687660694122314 0.904697846621275 0.9737177361928939 0.8101657927036285 0.9434124598047813 0.7698590159416199 0.9807019644295392 0.9799415171146393 0.005169332027435303 0.0015423297882080078 0.013532795516272598 0.15429252764463636 0.0009542743720156483 0.9367635725066066 0.23323003947734833
1436     0.9112307216439929 0.9008857507365091 0.8984262049198151 0.9598219863774544 0.043701460460821795 0.025600194931030273 0.9383349631513868 0.9883020361363428 0.8130276501178741 0.9346796200656762 0.740600198507309 0.9765603379433199 0.9895567893981934 0.050192058086395264 0.6509608030319214 0.024767489611071974 0.10314349531825381 0.007478740242416045 0.9829218983650208 0.9660367369651794
1437     0.9002909596477237 0.8992712025518541 0.8793047368526459 0.961879492196113 0.027314960956573486 0.00981411337852478 0.9122693921838488 0.9469778888750149 0.7349029779434204 0.9409546873456538 0.7578664422035217 0.9851023022617612 0.9769960194826126 0.009532034397125244 0.0032492876052856445 0.01724777344406575 0.1305781617547879 0.0009237574472930093 0.9485524339335305 0.6869897842407227
1438     0.8544663797164785 0.8608169793260508 0.900445356965065 0.9385097843365908 0.0009277216766191421 0.0010759681463241577 0.9018847449072476 0.9581218297218577 0.7756637632846832 0.9427213602980657 0.7754153609275818 0.9756476960922109 0.990456759929657 0.006033182144165039 0.00273740291595459 0.012620034751774891 0.28581029800548946 0.0012258332473936858 0.8958471644798229 0.030271325260400772
1439     0.8695396922883534 0.8824806049356968 0.8983195871114731 0.940874529677981 0.0023933795850668016 0.0031191259622573853 0.9091672116801852 0.9714182117811134 0.8313089609146118 0.961525639984381 0.8277200758457184 0.9912474905309223 0.9666202366352081 0.006293237209320068 0.004286408424377441 0.01291451180935833 0.23081280677628302 0.0008791137166070522 0.9203515421776545 0.7434930801391602
1440     0.902331531047821 0.8921050929597446 0.8145000115036964 0.956862248152822 0.04567179354754358 0.04258045554161072 0.9280914850533009 0.9799559235646562 0.8329557478427887 0.9512256260394638 0.7736482918262482 0.9844434999901316 0.9891636073589325 0.2026888132095337 0.17371052503585815 0.029806227931485556 0.13814001063451528 0.014081167089916677 0.9801541641354561 0.956901490688324
1441     0.8715596050024033 0.857328004638354 0.8079667650163174 0.9440561949632715 0.027683382651892074 0.013449609279632568 0.9146474972367287 0.9521102932840533 0.7564117610454559 0.9259303906052962 0.7451235949993134 0.99546217918396 0.97881118953228 0.0371280312538147 0.1278640627861023 0.042354529733583564 0.20117396590780304 0.009544059162703055 0.84925812172393 0.12186335772275925
1442     0.8866607211530209 0.8851333370601588 0.8747845813632011 0.9590296994614345 0.026107090711593672 0.012058258056640625 0.9056791458278894 0.9638467482389679 0.7386437356472015 0.9402149580838248 0.7637350261211395 0.999765344126069 0.9770175069570541 0.03166383504867554 0.0018169283866882324 0.01835388233416078 0.1561688315983879 0.0006747881972721245 0.9212889894843102 0.5234787464141846
1443     0.8883840382099152 0.8924892752008005 0.8775024116039276 0.959159722785617 0.024232955915587273 0.0166378915309906 0.9013065050045649 0.9086107088966942 0.702772930264473 0.9415700664198852 0.7674854397773743 0.9973060794498609 0.942931666970253 0.010590672492980957 0.0032492876052856445 0.020198721114091562 0.15254474697317927 0.0009237552448862547 0.9415281057357788 0.47652387619018555
1444     0.8688431366493827 0.8732092301155392 0.8864526152610779 0.9428050683837541 0.0010386998283451465 0.0011733025312423706 0.902393146565086 0.9691043947327511 0.7701452374458313 0.9587551305283917 0.8060417771339417 0.9881673236897117 0.9857149571180344 0.025882720947265625 0.0005511641502380371 0.024249489299483413 0.2119303536887343 0.00128149421415725 0.9452554458066037 0.8205800652503967
1445     0.8844087608158588 0.8823091457039118 0.8902258276939392 0.9634097165980582 0.041074295838673947 0.033761560916900635 0.9086629003286362 0.9623148304367248 0.798499345779419 0.9543045704507902 0.7765369117259979 0.998489600646755 0.9805091023445129 0.004958689212799072 0.8390097618103027 0.026565611791515387 0.0873612576381584 0.014395996252534304 0.8913883306086063 0.3823077976703644
1446     0.8971574753522873 0.8907870484086183 0.898924931883812 0.9433457663075792 0.009821802063992191 0.002096399664878845 0.9407885149121284 0.9888947325868216 0.8305353224277496 0.9367111955303429 0.7405820935964584 0.9802501147985458 0.9755378812551498 0.005582332611083984 0.003709077835083008 0.025193944127389643 0.20856636966215142 0.0009542743720156483 0.9393397271633148 0.7611531615257263
1447     0.8801702956358591 0.8761393232714563 0.8758310079574585 0.9478819285120282 0.004422111469402634 0.00448271632194519 0.9228880604108175 0.9810516792102 0.8623210489749908 0.9569918827687189 0.8034837245941162 0.9917478103568588 0.9800891429185867 0.030508995056152344 0.004266560077667236 0.02375198033353161 0.22222382978429048 0.0028495755867873574 0.9546359692301069 0.8870692849159241
1448     0.8973612159490585 0.8941809371113777 0.9417466372251511 0.9620976422218918 0.025946940367038485 0.012218862771987915 0.910493579506874 0.9772720885230868 0.8088534474372864 0.9523972613196534 0.791098028421402 0.9897334151941798 0.9506673365831375 0.0038679838180541992 0.02058720588684082 0.026098965392693445 0.13157911382895954 0.009254628329827687 0.8936920896172523 0.19908209145069122
1449     0.8494854086921328 0.858019723211016 0.8138553723692894 0.9397284765545444 0.0016972316162926493 0.0007073283195495605 0.9004162095841908 0.9538408867514416 0.7619300186634064 0.9686514297087356 0.8754855394363403 0.9703359800860996 0.977543830871582 0.0053749680519104 0.001860499382019043 0.034170132133216374 0.25095890513797886 0.002681328266168259 0.8834265532592932 0.030271422117948532
1450     0.8860896434634924 0.8827565394511276 0.9028281569480896 0.9615897050940655 0.042462376031008664 0.025248855352401733 0.9094215109944344 0.921704623684291 0.7161561846733093 0.935884842065285 0.7436000555753708 0.999260489464454 0.9881894290447235 0.04952597618103027 0.4057953357696533 0.019842915424754956 0.09107541486417815 0.007352005158889377 0.9841235876083374 0.9696728587150574
1451     0.9007979445159435 0.888606852597811 0.9032789021730423 0.9624209755233356 0.0349009798041412 0.02934834361076355 0.91686225309968 0.9775803835894319 0.8020376861095428 0.9562384246580997 0.7882588505744934 0.9867675425889699 0.9889148771762848 0.031058192253112793 0.8423316478729248 0.016372909299923112 0.09367222683086883 0.00385061780351812 0.9436695724725723 0.7108793258666992
1452     0.871436201609098 0.8682162274534886 0.8752670884132385 0.9426745553440022 0.015356373699272341 0.009677231311798096 0.9259822895893683 0.9722429026655153 0.8332436680793762 0.9477373819710309 0.7828789949417114 0.9910047974953284 0.9802933484315872 0.0050705671310424805 0.0017110705375671387 0.024678159495214243 0.19290463894533508 0.0019977580275145424 0.9164509773254395 0.675330400466919
1453     0.9002359565347433 0.8979621567132492 0.9012306183576584 0.9384335662771321 0.0013782610284521768 0.0023732930421829224 0.9130861628800631 0.971263549917019 0.8447094261646271 0.9191883956330775 0.7515409886837006 0.9713004008680582 0.9883735924959183 0.004218339920043945 0.0018170475959777832 0.021508963795192505 0.22331707108579713 0.0006747865884536104 0.9065061516594142 0.030271422117948532
1454     0.857369010647138 0.8658516352375348 0.8128183484077454 0.9438519556656738 0.00700489804148674 0.0031875967979431152 0.913916011651357 0.9495815244810277 0.7658231556415558 0.9632809823629942 0.8049316108226776 0.9798415156205496 0.9424885660409927 0.03166383504867554 0.003709077835083008 0.02727029808214708 0.23351983069828905 0.0009542720968509622 0.9488806459638808 0.6287994384765625
1455     0.9006482703345162 0.8872241846152714 0.8950995951890945 0.9587561559587828 0.04235191236842761 0.027239590883255005 0.9380806131022317 0.9820022912266664 0.8609883487224579 0.948045864173281 0.7737134695053101 0.9847590802989391 0.9882090240716934 0.5388469994068146 0.7544181048870087 0.01562241897887361 0.0921131349210105 0.003634413013193165 0.9763835668563843 0.9510279893875122
1456     0.8930138787802528 0.8958921359337833 0.8696215078234673 0.9432158502611784 0.005799219757318452 0.004118785262107849 0.8984845473485834 0.974487879885622 0.8127025961875916 0.9594035427819172 0.811873733997345 0.9852242019597222 0.9630452245473862 0.006081223487854004 0.003709077835083008 0.019792342296040676 0.19508844512747386 0.0009542725518834654 0.8776542877449709 0.25948891043663025
1457     0.9048806913197041 0.8967305162752217 0.925857812166214 0.9610369501248845 0.03803833601651363 0.022412553429603577 0.9268289245665073 0.9817494998093625 0.8228211104869843 0.9462466709212869 0.7730408906936646 0.9819610684138277 0.9896906912326813 0.016861915588378906 0.6902579665184021 0.015160865494715885 0.10777048053881692 0.0035721511990483264 0.9721145182847977 0.9328604936599731
1458     0.905823364853859 0.8986874635923993 0.904842421412468 0.9592739922720342 0.04345818676731805 0.0267915278673172 0.927651759237051 0.9778208457158435 0.8214772343635559 0.9333982946076693 0.7498952597379684 0.9835869326539661 0.9887597560882568 0.008035540580749512 0.778798833489418 0.023935633376622564 0.10694643886643972 0.009009269686950075 0.9832654371857643 0.9637859463691711
1459     0.8967184381825584 0.8807024338415691 0.8982847034931183 0.958249822943455 0.0337970317420313 0.024534359574317932 0.9405052236148289 0.9777787002957155 0.846913754940033 0.9515910693151701 0.7705077230930328 0.9905554578171013 0.9876106232404709 0.6369443535804749 0.7787983566522598 0.021680708204840457 0.1106730439387479 0.0042939952677825514 0.9687604819025312 0.8758273720741272
1460     0.8435779007581564 0.8413572357251093 0.8881141841411591 0.9457256011887052 0.022614765167236373 0.010985568165779114 0.9220129687052506 0.9618366058424428 0.82911217212677 0.9734431731864674 0.8551285564899445 0.9662968763021322 0.9808224737644196 0.021076619625091553 0.010052382946014404 0.0273901169034418 0.15389901327361924 0.004049179122839018 0.8964364093083602 0.13727864623069763
1461     0.87354796073016 0.8744050222409874 0.8787782490253448 0.9494069350016026 0.0007889086709302884 0.00038783252239227295 0.8847974582630045 0.9503273721653418 0.7355430126190186 0.9634753995259331 0.8347810804843903 0.9856072261052973 0.9891882538795471 0.009617745876312256 0.002332031726837158 0.019006297749505175 0.1906473453553625 0.001031863849087786 0.9195245153763715 0.7911087870597839
1462     0.8976828455924988 0.8867264425754546 0.9117546230554581 0.959156692919145 0.04292339440119464 0.029283985495567322 0.9217770583927631 0.9593958631195516 0.7631061971187592 0.9527284015544595 0.7757036089897156 0.9902329989101576 0.9876106232404709 0.0077362060546875 0.2621009349822998 0.021909176456424286 0.09961039500024885 0.004026843682753429 0.9813689440488815 0.9652589559555054
1463     0.8908866569399834 0.8842951333658262 0.866577260196209 0.9604187752553809 0.03615312157450501 0.020219847559928894 0.9294480830430984 0.977533878973265 0.8052491247653961 0.9484039621853526 0.7879569232463837 0.9940596906387288 0.9853018969297409 0.09376370906829834 0.7985560894012451 0.01661308065711373 0.09826333025106214 0.003891932015084304 0.9180592000484467 0.4561329483985901
1464     0.8921174324221082 0.89266824443834 0.9276254177093506 0.9648212218149141 0.04133568797260523 0.026346489787101746 0.8832933588160409 0.8819571403920603 0.6627628654241562 0.9455399541677991 0.7681493759155273 0.9931225898329186 0.9681164473295212 0.002395927906036377 0.003011047840118408 0.019415380156376484 0.08597443358500532 0.010692198564355562 0.8421537636054887 0.08298369497060776
1465     0.8787668406963348 0.8798668950796127 0.891705185174942 0.9338845566063624 0.005448022283109477 0.0023609399795532227 0.9146214793125789 0.9229640550593845 0.7486875206232071 0.9396667427647438 0.7676536738872528 0.9995932638645172 0.9857149571180344 0.009492635726928711 0.0035316944122314453 0.04246877279027856 0.2846927711830803 0.004806538543611369 0.9418999354044596 0.6528042554855347
1466     0.9026916101574898 0.8969333840906619 0.8760364204645157 0.9620380581549879 0.031189088310514146 0.018029391765594482 0.9279260834058126 0.9820966481849744 0.8688325583934784 0.9442701384223122 0.7815836071968079 0.9836861202898233 0.9831760972738266 0.03166383504867554 0.003709077835083008 0.02215782769858074 0.11761663128693134 0.0009542734619491228 0.980843648314476 0.956502377986908
1467     0.8875907699267069 0.8820993578882628 0.8585787191987038 0.9323266594224121 0.014211446614492473 0.004397258162498474 0.9038743952910105 0.9753346794433391 0.7706827223300934 0.9393880954070735 0.7355709969997406 0.9890156634648641 0.981972262263298 0.012986063957214355 0.00531691312789917 0.029473436880172458 0.208950409369151 0.002681328266168259 0.8675310098876555 0.03027147613465786
1468     0.875969913143378 0.8679422809445596 0.8658544272184372 0.9350000483389119 0.010899294416109706 0.005310267210006714 0.9114600454385464 0.9542726495636593 0.823003351688385 0.9565860040585363 0.8113608062267303 0.9995687796060856 0.9847142249345779 0.003881216049194336 0.0032492876052856445 0.022930172252430533 0.3021168261237668 0.0009237552448862547 0.9264387146641428 0.03027147613465786
1469     0.8922231367656163 0.8839362271342959 0.858854278922081 0.9574790615726401 0.04361086239417389 0.02614617347717285 0.9252017268112728 0.9791996856621346 0.778839498758316 0.939531014419595 0.7434844672679901 0.9925443735552131 0.9895567893981934 0.2569431662559509 0.4663141369819641 0.020553468532581477 0.10972538944068767 0.0036608419305816306 0.957028695515224 0.8287461400032043
1470     0.8665380930459058 0.8670970449056574 0.9005753099918365 0.9455227984028751 0.0008000016212463823 0.0005119889974594116 0.9290350173358564 0.9368080758229271 0.7260666042566299 0.9619196316655723 0.8077130615711212 0.981242296392407 0.9819463193416595 0.004124462604522705 0.0014126300811767578 0.021783600109125573 0.30183193677412345 0.0009237552448862547 0.9204889737345554 0.09277797490358353
1471     0.9018377491406032 0.8966468256242169 0.8718436658382416 0.9428605449348224 0.028315378398430013 0.01922544836997986 0.9078119269439152 0.9824831257207602 0.8087978363037109 0.9360982542617311 0.7453454434871674 0.9774010482856206 0.9729650616645813 0.008333861827850342 0.003709077835083008 0.03354342148185031 0.21871528057366685 0.0009542725518834654 0.8944605056728635 0.3267923891544342
1472     0.8955405588660922 0.8898919293923038 0.8705101162195206 0.9506186277861088 0.030214391062768686 0.023687660694122314 0.9275407152516502 0.9775686944495332 0.7997530698776245 0.9480707660581764 0.7672697305679321 0.9932154688220587 0.9890338480472565 0.0033391714096069336 0.003709077835083008 0.020245133744675275 0.14471068529547046 0.0009542725518834654 0.9027050432882139 0.030271288007497787
1473     0.8870470548669497 0.8933882331919103 0.8812274485826492 0.9441581853808692 0.0004213881002713693 0.0011996924877166748 0.9229956368605295 0.9718670971356858 0.8400537967681885 0.9547500847221961 0.7958748936653137 0.9966334699504616 0.9867119491100311 0.020457029342651367 0.001210629940032959 0.02535652013575711 0.2999035238746974 0.0005920880495918387 0.9709151014685631 0.8755015134811401
1474     0.8946339845657348 0.8884159223309585 0.8904744684696198 0.9514673688320774 0.0014146214876419316 0.0012263208627700806 0.917813261349996 0.9729553382000766 0.8448100388050079 0.9507300753270123 0.7838596105575562 0.9952568274477254 0.9890338480472565 0.0182684063911438 0.005013942718505859 0.025513361822530282 0.208987128210275 0.0012814929920297142 0.9254461129506429 0.6835106015205383
1475     0.9036365374922752 0.8955723987519741 0.9028819054365158 0.9600214007032382 0.033215084671974204 0.026365652680397034 0.9226141981780529 0.9783007897425691 0.8160594701766968 0.9405458827564495 0.7549701929092407 0.9882455076212469 0.9897702783346176 0.018713414669036865 0.6818828284740448 0.026598993294910896 0.12105817657990998 0.008439813604530558 0.986806146800518 0.980307400226593
1476     0.877266172851835 0.8698779657908848 0.8482545986771584 0.9581038525967456 0.04403435779830156 0.02621394395828247 0.9148589989968708 0.9465362601645091 0.7345756739377975 0.9362235399554688 0.7347126454114914 0.9898186860987859 0.9895567893981934 0.041969478130340576 0.4663141369819641 0.02233441398606305 0.10926991392573351 0.004521323235419667 0.959740936756134 0.8287461400032043
1477     0.8689330458641052 0.8635270874415125 0.8797498196363449 0.9507832444487535 0.0046522355661159365 0.0017268508672714233 0.9323119848966599 0.9605249524985151 0.8328690230846405 0.9546389571600038 0.7768241763114929 0.9806606450806493 0.9863483309745789 0.09158605337142944 0.7338707745075226 0.03399991234182504 0.18563492322962544 0.01407769616071678 0.9439599812030792 0.818672239780426
1478     0.8860519733279943 0.8883518279445441 0.851810485124588 0.9542438266855298 0.02306234666279383 0.012406662106513977 0.9044536761939526 0.9634724589242873 0.7564816176891327 0.9393167930020976 0.750992476940155 0.9992003210050904 0.9771415144205093 0.016103744506835938 0.0032492876052856445 0.02014820959891328 0.1554810829453742 0.0009237605306712875 0.9166641170158982 0.19866205751895905
1479     0.8741188163940723 0.8639196060024774 0.8211987391114235 0.936921181356382 0.00956847683518336 0.002513378858566284 0.9318640782282903 0.9590015772097331 0.8125162124633789 0.9540677379449329 0.7894191443920135 0.9952775080387408 0.9755378812551498 0.0046117305755615234 0.005013942718505859 0.023813390259899335 0.23973520624020556 0.001192337447538503 0.9525692967268137 0.6764163970947266
1480     0.8569047734850929 0.8735888880633172 0.8668525740504265 0.9435843841836021 0.0010275284449259292 0.0010504275560379028 0.902125209569931 0.9674713200944325 0.8063745498657227 0.9587420627877421 0.8059803247451782 0.9783534429186866 0.982284426689148 0.010539770126342773 0.002147197723388672 0.014354088808657713 0.16828777545526205 0.00128149421415725 0.8734105146889176 0.03027147613465786
1481     0.869796545459674 0.8678674884549864 0.8761538118124008 0.9443772300824326 0.0012461345642804655 0.0007387697696685791 0.9276346696110872 0.9420779714048861 0.7400593310594559 0.962816708420319 0.8077376186847687 0.9787479585728119 0.9872436225414276 0.01553577184677124 0.0032492876052856445 0.03250310576116007 0.3684547811656494 0.0009237556853671856 0.975409074471547 0.9168930053710938
1482     0.8754580106054034 0.8701204173266888 0.9110627323389053 0.9492709393372069 0.0018723243847489357 0.0014582276344299316 0.9421003184148243 0.9825879741233052 0.8940208256244659 0.9308499143137354 0.7370101064443588 0.9902040752009575 0.9872436225414276 0.00615847110748291 0.003709077835083008 0.03896502589286914 0.2465358911485359 0.0009542743720156483 0.9692076870373317 0.8186967968940735
1483     0.8982783893744151 0.893037342800889 0.8963224440813065 0.9345047115838087 0.01753274610168054 0.023687660694122314 0.9111873805522919 0.9781437660791639 0.8482443690299988 0.9667358109962834 0.8426609933376312 0.9745103784402211 0.9811124503612518 0.013061285018920898 0.003709077835083008 0.014592360352020427 0.18454881501920778 0.000814652350336961 0.8876065163562695 0.030271632596850395
1484     0.9026604183018208 0.8893978229910136 0.9079548865556717 0.9600188053371914 0.044107680603609256 0.027875468134880066 0.9274557381868362 0.9772878279022876 0.8100622594356537 0.9450323718817089 0.771965503692627 0.9843514556794063 0.9895567893981934 0.07531780004501343 0.3323303461074829 0.020225311379283684 0.1016945928393422 0.003556146858396315 0.9711568355560303 0.918449878692627
1485     0.9166369949068341 0.9029597929352289 0.8893410414457321 0.9703015412351742 0.042717679854362256 0.04515048861503601 0.9154648780822754 0.9810207285126324 0.7800868153572083 0.9458401083700778 0.7654966115951538 0.9677977387949547 0.9659932106733322 0.09237772226333618 0.044587910175323486 0.01856508778687972 0.07180258226599746 0.010692198564355562 0.8157524296215602 0.1267855167388916
1486     0.8557455205917358 0.8620234018138477 0.9082605093717575 0.9371619864612746 0.0026193642988801003 0.0021259188652038574 0.8838303899765014 0.9643471939199326 0.8195571899414062 0.9599995571479027 0.8118938207626343 0.9779624485969544 0.9822451025247574 0.01832258701324463 0.0014881491661071777 0.02424838168220563 0.23442933004668753 0.002681328266168259 0.8901822187751531 0.03027147613465786
1487     0.882762781211308 0.8776827286822455 0.8897207528352737 0.9550365864220313 0.04139384122218115 0.03936496376991272 0.9101690905434745 0.912036352158899 0.6831381618976593 0.9333895050460874 0.7423752099275589 0.9993955997391517 0.989608958363533 0.4032894968986511 0.8465898931026459 0.03294984834113496 0.12786697144506196 0.006622764277310475 0.9854300362723214 0.9795321822166443
